X,Y,Z
-6.446169853210449,-79.05502319335938,0.27530714869499207
65.51659393310547,7.808422565460205,0.27530714869499207
76.46886444091797,4.308813095092773,0.27530714869499207
-2.41935658454895,204.00567626953125,0.27530714869499207
5.989376068115234,207.50567626953125,0.27530714869499207
-20.033100128173828,204.00567626953125,0.27530714869499207
-11.42436695098877,207.50567626953125,0.27530714869499207
-1.848311424255371,-87.23261260986328,0.27530714869499207
-55.04970169067383,0.5458329319953918,0.27530714869499207
-117.49345397949219,-3.2214934825897217,0.27530714869499207
-77.88716888427734,23.34420394897461,0.3499999940395355
-74.38717651367188,25.734657287597656,0.3499999940395355
-77.88716888427734,33.20692825317383,0.6488781571388245
-74.38717651367188,41.99738311767578,0.9488781690597534
-77.88716888427734,52.04116439819336,1.0072969198226929
-74.38717651367188,59.43162155151367,1.2072968482971191
-77.68716430664062,68.35857391357422,1.3020741939544678
149.592041015625,5.371150493621826,0.27530714869499207
140.53977966308594,8.870759963989258,0.27530714869499207
129.12794494628906,5.371150493621826,0.27530714869499207
120.07566833496094,8.870759963989258,0.27530714869499207
201.24911499023438,6.3087615966796875,0.27530714869499207
192.39683532714844,9.808370590209961,0.27530714869499207
183.28529357910156,6.3087615966796875,0.27530714869499207
174.43299865722656,9.808370590209961,0.27530714869499207
-74.38717651367188,77.34902954101562,1.1020742654800415
-77.88716888427734,87.72563934326172,1.0
-74.38717651367188,99.71611022949219,0.699999988079071
-88.25486755371094,106.20687866210938,0.7204756140708923
-84.65489196777344,114.3951644897461,0.5204756259918213
-88.16754913330078,36.74227523803711,0.5812947154045105
-84.76719665527344,51.93092727661133,1.0812946557998657
-95.44482421875,136.11587524414062,0.27530714869499207
-108.41058349609375,136.3158721923828,0.27530714869499207
-121.301513671875,136.41587829589844,0.27530714869499207
-56.30329895019531,131.56495666503906,0.6753071546554565
-43.27096939086914,131.1649627685547,0.27530714869499207
-5.924473762512207,102.77865600585938,0.27530714869499207
-9.42440414428711,112.99644470214844,0.27530714869499207
-5.941557884216309,82.5765151977539,0.27530714869499207
-9.441488265991211,91.99429321289062,0.27530714869499207
-6.448509216308594,61.04201889038086,0.27530714869499207
-9.948439598083496,70.05980682373047,0.27530714869499207
239.20333862304688,115.79348754882812,0.9528071284294128
-149.06358337402344,91.1715087890625,0.27530714869499207
242.7023162841797,129.078125,1.3528071641921997
9.184539794921875,-101.7431640625,0.27530714869499207
5.778288841247559,-113.2294921875,0.27530714869499207
-24.304346084594727,-135.2921600341797,0.5753071308135986
-36.63099670410156,-194.92361450195312,0.27530714869499207
-28.24283790588379,-198.42250061035156,0.27530714869499207
128.56423950195312,-190.39999389648438,0.27530714869499207
117.0642318725586,-194.39999389648438,0.27530714869499207
150.91949462890625,-162.6256103515625,4.518007278442383
149.95828247070312,-102.33649444580078,8.305596351623535
-148.98947143554688,-36.040218353271484,0.4235570430755615
-78.1241683959961,-81.23867797851562,0.27530714869499207
-74.62417602539062,-95.04823303222656,0.27530714869499207
-77.98506927490234,-30.23978042602539,0.27530714869499207
-74.4850845336914,-44.04933166503906,0.27530714869499207
-84.95662689208984,-23.27829933166504,0.27530714869499207
-88.45661163330078,-33.56875991821289,0.27530714869499207
-85.04080963134766,-54.07712173461914,0.27530714869499207
-88.54078674316406,-64.36758422851562,0.27530714869499207
-85.14688110351562,-92.97565460205078,0.27530714869499207
-88.64686584472656,-103.26611328125,0.27530714869499207
-148.97052001953125,-72.44021606445312,0.9952509999275208
-31.32554054260254,131.2431640625,0.27530714869499207
-47.46503448486328,135.09120178222656,0.27530714869499207
-25.969865798950195,134.6634979248047,0.27530714869499207
31.28297996520996,-207.2210693359375,0.27530714869499207
28.79505157470703,-203.72216796875,0.27530714869499207
62.240394592285156,-192.64495849609375,0.27530714869499207
54.12854766845703,-196.1438446044922,0.27530714869499207
117.40164947509766,-205.05718994140625,0.27530714869499207
108.61357879638672,-201.75830078125,0.27530714869499207
154.55789184570312,-166.5913848876953,3.7880382537841797
-145.51931762695312,21.290267944335938,0.27530714869499207
153.4598388671875,-102.39739990234375,8.305596351623535
124.95010375976562,-132.09475708007812,8.305596351623535
110.06359100341797,-135.91453552246094,8.305596351623535
84.18406677246094,-105.19170379638672,8.305596351623535
115.53240203857422,-76.35523986816406,8.305596351623535
230.82467651367188,35.70989227294922,0.27530714869499207
234.3236541748047,27.495038986206055,0.27530714869499207
-54.75082015991211,-2.8988778591156006,0.27530714869499207
-149.02493286132812,31.959774017333984,0.27530714869499207
131.03890991210938,62.489871978759766,0.27530714869499207
124.70004272460938,59.00621795654297,0.27530714869499207
204.70285034179688,58.80038833618164,0.27530714869499207
-117.97545623779297,33.97294235229492,0.27530714869499207
-114.78262329101562,35.864051818847656,0.27530714869499207
125.36009216308594,-135.58682250976562,8.305596351623535
109.65359497070312,-132.42245483398438,8.305596351623535
42.84650421142578,-193.13241577148438,0.27530714869499207
34.73466110229492,-196.6313018798828,0.27530714869499207
55.67530059814453,-206.60818481445312,0.27530714869499207
53.18737030029297,-203.10926818847656,0.27530714869499207
-118.07928466796875,0.27553924918174744,0.27530714869499207
186.51962280273438,-5.502128601074219,0.27530714869499207
197.0673370361328,-2.0025179386138916,0.27530714869499207
165.62258911132812,-5.900934219360352,0.27530714869499207
176.0703125,-2.401322603225708,0.27530714869499207
116.63027954101562,-6.581954002380371,0.27530714869499207
127.07760620117188,-3.0823497772216797,0.27530714869499207
98.9326171875,-6.8971147537231445,0.27530714869499207
105.97994232177734,-3.397510290145874,0.27530714869499207
-87.96704864501953,87.14187622070312,0.9440809488296509
-84.56669616699219,96.63052368164062,0.7440809607505798
-88.05667877197266,66.84207916259766,1.1372835636138916
-84.65632629394531,72.43073272705078,1.1372835636138916
80.51756286621094,-104.026123046875,8.305596351623535
4.9976983070373535,55.38755798339844,0.27530714869499207
1.4983549118041992,62.019832611083984,0.27530714869499207
4.672596454620361,69.6249771118164,0.27530714869499207
239.623291015625,92.17532348632812,0.5734333395957947
243.12228393554688,103.15996551513672,0.9734333753585815
245.1942138671875,28.095138549804688,0.27530714869499207
1.6732555627822876,79.5572509765625,0.27530714869499207
241.69525146484375,17.510042190551758,0.27530714869499207
49.91403579711914,-7.778184413909912,0.27530714869499207
56.96175765991211,-4.2785749435424805,0.27530714869499207
-6.446169853210449,-61.717132568359375,0.27530714869499207
-2.6483113765716553,-69.89472961425781,0.27530714869499207
220.40966796875,-5.085507869720459,0.27530714869499207
227.2574005126953,-1.5858983993530273,0.27530714869499207
-88.71099090576172,-119.56523132324219,0.27530714869499207
-74.54647064208984,-148.4326934814453,0.27530714869499207
-78.0451431274414,-157.62892150878906,0.27530714869499207
-3.098442554473877,-183.5139923095703,0.27530714869499207
-18.582256317138672,-204.67431640625,0.27530714869499207
0.7004992365837097,-189.7279510498047,0.27530714869499207
23.752519607543945,-193.61224365234375,0.27530714869499207
-6.594831466674805,-208.17323303222656,0.27530714869499207
15.640681266784668,-197.1111297607422,0.27530714869499207
82.69561004638672,-184.77346801757812,0.27530714869499207
-26.262718200683594,-7.955658435821533,0.27530714869499207
103.99740600585938,-191.6208038330078,0.27530714869499207
74.16944122314453,-206.14361572265625,0.27530714869499207
71.68151092529297,-202.6446990966797,0.27530714869499207
94.88572692871094,-195.11968994140625,0.27530714869499207
178.7642364501953,-193.89999389648438,0.27530714869499207
143.19349670410156,-204.4090118408203,0.27530714869499207
129.9054412841797,-201.2101287841797,0.27530714869499207
163.86422729492188,-197.39999389648438,0.27530714869499207
80.8740005493164,-11.542411804199219,0.5
64.26287078857422,-7.414976596832275,0.44999998807907104
86.20638275146484,7.808422565460205,0.27530714869499207
97.15866088867188,4.308813095092773,0.27530714869499207
71.3103256225586,-3.9153716564178467,0.44999998807907104
81.36341857910156,-124.47649383544922,8.305596351623535
73.19366455078125,-136.70431518554688,8.605596542358398
85.59086608886719,-144.9974365234375,8.305596351623535
93.75715637207031,-132.76296997070312,8.305596351623535
-88.64411163330078,149.85055541992188,0.27530714869499207
-101.63247680664062,132.628662109375,0.27530714869499207
-85.14412689208984,144.53883361816406,0.27530714869499207
-59.36075210571289,135.46693420410156,0.27530714869499207
-77.52698516845703,109.82638549804688,0.5285891890525818
-74.0270004272461,119.11683654785156,0.4285891652107239
-9.43769359588623,143.1094207763672,0.27530714869499207
-5.93776273727417,148.9872589111328,0.27530714869499207
1.9308555126190186,109.09849548339844,0.27530714869499207
